,Random,Greedy,PPO
111,3.6456133809500004,9.042080678106084,4.9880708019901
112,9.2008090519,6.579526780000002,5.902317951435643
113,9.225504745792078,7.697274759671347,7.8683627555095
114,2.8604635000000007,9.266214885,12.754428442920792
115,3.8460349210499998,6.536689265000002,3.0538339999999997
116,9.3514945,12.491742830000002,5.9806300000000014
117,6.669283999999999,9.471064519812618,5.137560500000001
118,6.016681570000001,5.709473900800002,1.645674
119,4.004881500000002,5.46284974,1.0613
120,3.2952734999999995,11.436230486991583,1.1373560000000003
121,2.8045064999999996,5.92257923,2.6374648557
122,4.08015014,8.327931400761502,2.7321606350000005
123,6.028541925742575,7.810760301990101,6.4591680497595
124,5.2411404772,9.614052775940593,1.1544070000000002
125,8.2815536817,8.834475151300001,2.9087304008
126,5.08690279763119,12.563465095000005,4.566957
127,4.897407528264841,11.170935353406076,5.574910806513
128,4.9011055,6.4044831261000015,4.15952747307212
129,5.0630095,9.324532155000002,5.34342673165
130,3.4420157406,6.374561825650002,3.3299607606500006
131,3.6635317807,12.085499510000002,4.675234308523268
132,3.40540880075,16.01105223314566,6.2705274507499995
133,4.312145580000001,13.139845898064001,7.02678720069307
134,2.9713075,5.6363330000000005,4.037993898113501
135,4.553494874008,6.568692000000001,11.190357952049999
136,12.712567126299671,12.537337652024,1.462177
137,4.7368675,5.6277715000000015,2.0973075000000003
138,4.838759570000001,21.976200556371,4.194779615
139,3.2451645,6.0554445700000015,4.523133
