,Random,Greedy,A3C
43,8.580298099473838,10.990516508554094,2.0833575000000004
44,6.7797241249999995,10.793629481200002,0.471206
45,4.304022999999999,7.65407484,0.8956999999999999
46,4.16679663,7.820746300750001,1.0912060000000001
47,5.909247,6.214796081450002,0.978213
48,4.9006759860499995,9.188001021210702,2.60382706
49,3.966559,12.874209586561,2.9171800999999995
50,10.294701242138613,7.916431430699999,1.2993062807000002
51,8.37107525,5.5235850749290965,2.0745795
52,4.815396904509001,6.092508435000002,2.2362695
53,4.848485715000001,10.667698085000001,0.517412
54,8.625404991237625,13.265984853384447,1.78799931
55,3.357197065,7.546780225000001,1.3761
56,5.798065065,13.13389408,2.2892675717326734
57,6.727404517885643,15.633678288304974,1.4538160000000002
58,3.9410605,10.315448260000002,0.6
59,6.11282905609113,5.22269808,2.469186
60,7.452494,5.32656258,1.3479580000000002
61,2.8091,4.7095235650000005,0.9358500000000003
62,4.323735000000001,8.950638535742575,1.5083065
63,5.175154021300001,9.774618052291665,0.7418999999999998
64,4.553997565,7.72007909108911,1.095115
65,4.1277985,7.791045646534654,3.569931570693069
66,2.979650145,10.804417810000002,1.1551715000000002
67,3.392545465999999,11.01445614,1.6642074999999998
68,5.803164022590151,6.4669821478115015,0.5162
69,2.6286575000000005,7.999329104008003,1.9228725550000003
70,6.691174600000001,7.200364066100002,1.6006835900000003
71,3.5209570900000005,6.578851849457502,1.0014500000000002
72,5.663798235,10.131596471274243,1.7907859058500002
73,7.960052872574259,13.048723759207002,5.44845468424493
74,5.392045095,8.495023079258502,5.313933911084139
75,4.923056665,9.235095061181138,2.9165975761881193
76,2.8207268609,7.727148659999999,1.480019
77,2.87404964,8.726034345917027,4.973709164759501
78,3.0322,7.660440291939111,2.1554723306
79,3.8070063208000002,8.3465293,1.3198140000000003
80,5.538917500000001,14.318738299754092,0.6065075
81,4.8693116850000004,13.841896825000001,1.92705
82,4.710442354258499,6.178624645000001,3.873639
83,3.203691,5.085679181700001,4.544189757500123
84,6.664256500000002,8.403406300792081,3.278937981089109
85,3.808511286700001,7.298860866691586,1.69822408
86,6.251755085000001,8.167496743710668,2.569742565
87,4.723926685,10.082655500000001,3.5644467900000008
88,4.74652218602,5.805643000000002,3.7384235013366345
89,9.156028080817999,10.5101029582765,4.269331660000001
90,7.262438175,6.40826416,1.2531154999999998
91,9.6417821113,8.980024349999999,0.5877135
92,5.9938253208,5.7526567978869565,4.257515
93,3.8421925599999995,14.238444032708765,3.012267100742574
94,4.8796522406000005,13.255707148939697,2.6121659999999998
95,5.386903002089604,8.706253683320018,0.3063065
96,5.121562499999998,6.452350500000001,4.150776866336633
97,2.9433999999999996,8.361602690000002,3.7668786240901495
98,6.502995306513,7.341388195000002,6.703651555990099
99,6.09877195355409,10.895513924013107,3.5890769999999996
100,6.738581774999998,8.572207015891092,2.47886688095
101,4.156459245000001,7.250614049518999,9.478971876355175
102,10.623553370834,11.148355176089106,5.879263337471407
103,4.237479880949998,9.7491064409,1.8166350949999999
104,4.048093565,8.30809770600157,2.9070635
105,6.327866982587129,8.40751838065,1.5344224257425743
106,6.2429784999999995,8.787715591300001,1.7385640000000002
107,7.577199770761498,11.709529433000101,3.3455966000000004
108,8.738827590000001,6.340207000000002,7.984366982388122
109,7.367430500000002,7.833890499509003,4.920905100000001
110,7.784328505792081,8.3045574411,4.961257290000001
111,4.7479975,7.9971814057,4.707893085
112,4.7740255,8.9420941147595,6.1917683517
113,4.037975674999999,5.546528055260501,2.6941901120480796
114,3.6524554999999994,7.7269205800000025,5.348374629509
115,4.559294625,6.540795650850001,3.366318501
116,5.9888032297595,8.08038238873177,3.5263741808501536
117,8.610389316999742,8.91764117,4.359618575000001
118,3.795291065,7.667353059999999,2.1426216350000002
119,4.057778054999998,6.277596595000002,6.62511373
120,4.7126086,8.61068617001,2.33118859
121,5.2641462463,6.348841280700001,6.124644576150001
122,4.265666000000001,10.080920367586634,1.3773499999999999
123,3.5827565,11.7772543145065,2.451466185
124,3.6802826749999995,8.904412190950001,1.982666401
125,4.975308499999999,6.827000500000001,0.8121499999999999
126,6.822066352500002,7.532557670000001,4.934911900990099
127,4.0560180599999995,10.00156886565,1.7388095
128,4.22264957,11.02184814601,5.701804725000001
129,2.46583357,8.1875237,8.589887130844211
130,3.1929390850000003,10.8307579759901,4.1714025
131,5.22520557,8.817170697487626,2.897415
132,3.070863,9.533934160000001,2.12640738095
133,3.5119315000000006,10.8152854087575,2.1822096799999997
134,4.002676500000001,7.509078990750001,3.4856268740079996
135,11.147838337219332,10.832522742284652,9.3200730511
136,3.46362976065,7.302014480800002,2.4876701009900986
137,12.515121181699998,9.601274412850001,2.94505
138,4.70301558,9.030552660000001,5.257262645000001
139,5.477962500000001,9.0669638897075,6.520091755
140,3.2013975119264204,8.511221500000001,2.4275396000000002
141,4.3317640259,13.613801222799998,4.3842205110000005
142,3.5017145,9.77418258565,2.9294615
143,5.627562954999999,7.225145419218703,4.368018500000001
144,6.341203999999999,9.292134160260499,3.6975363609
145,4.4946089758,10.0199875321,6.322011150000001
146,3.8102275000000008,8.372478345000001,5.70853787675
147,2.577806,6.742781565000001,1.20635
148,2.3745150000000006,8.816663595000001,2.8363633609
149,6.11299276,12.29163075,7.861153013383171
150,3.1575499999999996,6.034688095000002,0.8215999999999999
151,3.3757067090360606,7.269964424258499,2.3779101416
152,3.9325880000000013,13.839797010518112,3.7706692129778077
153,10.681892735,8.238656688026754,2.3550125
154,8.54081391089109,9.634662064151094,3.4316737
